N,TotEdge,A,G,AVGE,t_mean,t_sd,edge_mean,edge_sd
6,110,0.5,0,0.6,22.666666666666668,10.785793124908958,77.66666666666667,22.052966542697455
6,110,0.5,0,0.61,14,4.242640687119285,60.5,14.849242404917497
6,110,0.5,0,0.62,16,6.0553007081949835,61.75,17.461863207191456
6,110,0.5,0,0.63,24,4.242640687119285,86,4.242640687119285
6,110,0.5,0,0.64,21.5,3.5355339059327378,84.5,3.5355339059327378
6,110,0.5,0,0.65,29,NA,103,NA
6,110,0.5,0,0.67,27,NA,91,NA
6,110,0.5,0,0.77,141,NA,108,NA
6,110,0.5,0.3,0.12,13.571428571428571,1.7182493859684491,55.142857142857146,5.3363086938623105
6,110,0.5,0.3,0.14,18,0,66,8.48528137423857
6,110,0.5,0.3,0.15,21,NA,71,NA
6,110,0.5,0.3,0.16,21.666666666666668,2.0816659994661326,83.66666666666667,4.163331998932265
6,110,0.5,0.3,0.18,16,4.847679857416329,63.4,16.133815419794537
6,110,0.5,0.3,0.19,16,6.0553007081949835,62.5,18.91207727000571
6,110,0.5,0.3,0.2,19.75,4.193248541803041,71,9.018499505645789
6,110,0.5,0.3,0.21,26,NA,89,NA
6,110,0.5,0.3,0.22,21,NA,71,NA
6,110,0.5,0.3,0.23,19,NA,82,NA
6,110,0.5,0.3,0.24,21,NA,87,NA
6,110,0.5,0.3,0.25,26.5,4.949747468305833,93,7.0710678118654755
6,110,0.5,0.3,0.27,27,NA,86,NA
6,110,0.5,0.3,0.28,27,NA,96,NA
6,110,0.5,0.3,0.29,15,1.4142135623730951,56.5,2.1213203435596424
6,110,0.5,0.3,0.3,13,2.8284271247461903,56.5,9.192388155425117
6,110,0.5,0.3,0.31,17,6.557438524302,61,14.300349646075091
6,110,0.5,0.3,0.32,22,7.810249675906654,80.33333333333333,17.03917055884274
6,110,0.5,0.3,0.33,18,NA,72,NA
6,110,0.5,0.3,0.35,21,NA,71,NA
6,110,0.5,0.3,0.36,23,NA,78,NA
6,110,0.5,0.3,0.37,29.5,14.849242404917497,95,18.384776310850235
6,110,0.5,0.3,0.38,21,NA,83,NA
6,110,0.5,0.3,0.39,25,NA,87,NA
6,110,0.5,0.3,0.4,16,NA,58,NA
6,110,0.5,0.3,0.41,21.333333333333332,6.429100507328637,79.33333333333333,21.548395145191982
6,110,0.5,0.3,0.42,17,1.7320508075688772,63,6.082762530298219
6,110,0.5,0.3,0.43,16.6,6.348228099241551,64.8,15.801898620102586
6,110,0.5,0.3,0.44,24.75,16.580611166861935,73.75,24.295061226512683
6,110,0.5,0.3,0.45,23,NA,78,NA
6,110,0.5,0.3,0.47,43,NA,105,NA
6,110,0.5,0.3,0.48,21.666666666666668,3.0550504633038935,84,2.6457513110645907
6,110,0.5,0.3,0.5,24,NA,87,NA
6,110,0.5,0.3,0.51,27,0,93.5,6.363961030678928
6,110,0.5,0.3,0.53,41.5,9.192388155425117,104,2.8284271247461903
6,110,0.5,0.3,0.57,18,NA,60,NA
6,110,0.5,0.3,0.58,17.75,3.8622100754188224,65.25,10.688779163215974
6,110,0.5,0.3,0.59,21,NA,71,NA
6,110,0.5,0.3,0.6,22.666666666666668,10.785793124908958,77.66666666666667,22.052966542697455
6,110,0.5,0.3,0.61,14,4.242640687119285,60.5,14.849242404917497
6,110,0.5,0.3,0.62,16,6.0553007081949835,61.75,17.461863207191456
6,110,0.5,0.3,0.63,24,4.242640687119285,86,4.242640687119285
6,110,0.5,0.3,0.64,21.5,3.5355339059327378,84.5,3.5355339059327378
6,110,0.5,0.3,0.65,29,NA,103,NA
6,110,0.5,0.3,0.67,27,NA,91,NA
6,110,0.5,0.5,0.12,13.571428571428571,1.7182493859684491,55.142857142857146,5.3363086938623105
6,110,0.5,0.5,0.14,18,0,66,8.48528137423857
6,110,0.5,0.5,0.15,21,NA,71,NA
6,110,0.5,0.5,0.16,21.666666666666668,2.0816659994661326,83.66666666666667,4.163331998932265
6,110,0.5,0.5,0.18,16,4.847679857416329,63.4,16.133815419794537
6,110,0.5,0.5,0.19,16,6.0553007081949835,62.5,18.91207727000571
6,110,0.5,0.5,0.2,19.75,4.193248541803041,71,9.018499505645789
6,110,0.5,0.5,0.21,26,NA,89,NA
6,110,0.5,0.5,0.22,21,NA,71,NA
6,110,0.5,0.5,0.23,19,NA,82,NA
6,110,0.5,0.5,0.24,21,NA,87,NA
6,110,0.5,0.5,0.25,26.5,4.949747468305833,93,7.0710678118654755
6,110,0.5,0.5,0.27,27,NA,86,NA
6,110,0.5,0.5,0.28,27,NA,96,NA
6,110,0.5,0.5,0.29,15,1.4142135623730951,56.5,2.1213203435596424
6,110,0.5,0.5,0.3,13,2.8284271247461903,56.5,9.192388155425117
6,110,0.5,0.5,0.31,17,6.557438524302,61,14.300349646075091
6,110,0.5,0.5,0.32,22,7.810249675906654,80.33333333333333,17.03917055884274
6,110,0.5,0.5,0.33,18,NA,72,NA
6,110,0.5,0.5,0.35,21,NA,71,NA
6,110,0.5,0.5,0.36,23,NA,78,NA
6,110,0.5,0.5,0.37,29.5,14.849242404917497,95,18.384776310850235
6,110,0.5,0.5,0.38,21,NA,83,NA
6,110,0.5,0.5,0.39,25,NA,87,NA
6,110,0.5,0.5,0.4,16,NA,58,NA
6,110,0.5,0.5,0.41,21.333333333333332,6.429100507328637,79.33333333333333,21.548395145191982
6,110,0.5,0.5,0.42,17,1.7320508075688772,63,6.082762530298219
6,110,0.5,0.5,0.43,16.6,6.348228099241551,64.8,15.801898620102586
6,110,0.5,0.5,0.44,24.75,16.580611166861935,73.75,24.295061226512683
6,110,0.5,0.5,0.45,23,NA,78,NA
6,110,0.5,0.5,0.47,43,NA,105,NA
6,110,0.5,0.5,0.48,21.666666666666668,3.0550504633038935,84,2.6457513110645907
6,110,0.5,0.5,0.5,24,NA,87,NA
6,110,0.5,0.5,0.51,27,0,93.5,6.363961030678928
6,110,0.5,0.5,0.53,41.5,9.192388155425117,104,2.8284271247461903
6,110,0.5,0.5,0.57,18,NA,60,NA
6,110,0.5,0.5,0.58,17.75,3.8622100754188224,65.25,10.688779163215974
6,110,0.5,0.5,0.59,21,NA,71,NA
6,110,0.5,0.5,0.6,22.666666666666668,10.785793124908958,77.66666666666667,22.052966542697455
6,110,0.5,0.5,0.61,14,4.242640687119285,60.5,14.849242404917497
6,110,0.5,0.5,0.62,16,6.0553007081949835,61.75,17.461863207191456
6,110,0.5,0.5,0.63,24,4.242640687119285,86,4.242640687119285
6,110,0.5,0.5,0.64,21.5,3.5355339059327378,84.5,3.5355339059327378
6,110,0.5,0.5,0.65,29,NA,103,NA
6,110,0.5,0.5,0.67,27,NA,91,NA
6,110,0.5,0.7,0.12,13.571428571428571,1.7182493859684491,55.142857142857146,5.3363086938623105
6,110,0.5,0.7,0.14,18,0,66,8.48528137423857
6,110,0.5,0.7,0.15,21,NA,71,NA
6,110,0.5,0.7,0.16,21.666666666666668,2.0816659994661326,83.66666666666667,4.163331998932265
6,110,0.5,0.7,0.18,16,4.847679857416329,63.4,16.133815419794537
6,110,0.5,0.7,0.19,16,6.0553007081949835,62.5,18.91207727000571
6,110,0.5,0.7,0.2,19.75,4.193248541803041,71,9.018499505645789
6,110,0.5,0.7,0.21,26,NA,89,NA
6,110,0.5,0.7,0.22,21,NA,71,NA
6,110,0.5,0.7,0.23,19,NA,82,NA
6,110,0.5,0.7,0.24,21,NA,87,NA
6,110,0.5,0.7,0.25,26.5,4.949747468305833,93,7.0710678118654755
6,110,0.5,0.7,0.27,27,NA,86,NA
6,110,0.5,0.7,0.28,27,NA,96,NA
6,110,0.5,0.7,0.29,15,1.4142135623730951,56.5,2.1213203435596424
6,110,0.5,0.7,0.3,13,2.8284271247461903,56.5,9.192388155425117
6,110,0.5,0.7,0.31,17,6.557438524302,61,14.300349646075091
6,110,0.5,0.7,0.32,22,7.810249675906654,80.33333333333333,17.03917055884274
6,110,0.5,0.7,0.33,18,NA,72,NA
6,110,0.5,0.7,0.35,21,NA,71,NA
6,110,0.5,0.7,0.36,23,NA,78,NA
6,110,0.5,0.7,0.37,29.5,14.849242404917497,95,18.384776310850235
6,110,0.5,0.7,0.38,21,NA,83,NA
6,110,0.5,0.7,0.39,25,NA,87,NA
6,110,0.5,0.7,0.4,16,NA,58,NA
6,110,0.5,0.7,0.41,21.333333333333332,6.429100507328637,79.33333333333333,21.548395145191982
6,110,0.5,0.7,0.42,17,1.7320508075688772,63,6.082762530298219
6,110,0.5,0.7,0.43,16.6,6.348228099241551,64.8,15.801898620102586
6,110,0.5,0.7,0.44,24.75,16.580611166861935,73.75,24.295061226512683
6,110,0.5,0.7,0.45,23,NA,78,NA
6,110,0.5,0.7,0.47,43,NA,105,NA
6,110,0.5,0.7,0.48,21.666666666666668,3.0550504633038935,84,2.6457513110645907
6,110,0.5,0.7,0.5,24,NA,87,NA
6,110,0.5,0.7,0.51,27,0,93.5,6.363961030678928
6,110,0.5,0.7,0.53,41.5,9.192388155425117,104,2.8284271247461903
6,110,0.5,0.7,0.57,18,NA,60,NA
6,110,0.5,0.7,0.58,17.75,3.8622100754188224,65.25,10.688779163215974
6,110,0.5,0.7,0.59,21,NA,71,NA
6,110,0.5,0.7,0.6,22.666666666666668,10.785793124908958,77.66666666666667,22.052966542697455
6,110,0.5,0.7,0.61,14,4.242640687119285,60.5,14.849242404917497
6,110,0.5,0.7,0.62,16,6.0553007081949835,61.75,17.461863207191456
6,110,0.5,0.7,0.63,24,4.242640687119285,86,4.242640687119285
6,110,0.5,0.7,0.64,21.5,3.5355339059327378,84.5,3.5355339059327378
6,110,0.5,0.7,0.65,29,NA,103,NA
6,110,0.5,0.7,0.67,27,NA,91,NA
6,110,0.5,1,0.12,13.571428571428571,1.7182493859684491,55.142857142857146,5.3363086938623105
6,110,0.5,1,0.14,18,0,66,8.48528137423857
6,110,0.5,1,0.15,21,NA,71,NA
6,110,0.5,1,0.16,21.666666666666668,2.0816659994661326,83.66666666666667,4.163331998932265
6,110,0.5,1,0.18,16,4.847679857416329,63.4,16.133815419794537
6,110,0.5,1,0.19,13,1,53.333333333333336,5.686240703077327
6,110,0.5,1,0.2,19.75,4.193248541803041,71,9.018499505645789
6,110,0.5,1,0.21,26,NA,89,NA
6,110,0.5,1,0.22,21,NA,71,NA
6,110,0.5,1,0.23,19,NA,82,NA
6,110,0.5,1,0.24,21,NA,87,NA
6,110,0.5,1,0.25,26.5,4.949747468305833,93,7.0710678118654755
6,110,0.5,1,0.27,27,NA,86,NA
6,110,0.5,1,0.28,27,NA,96,NA
6,110,0.5,1,0.29,15,1.4142135623730951,56.5,2.1213203435596424
6,110,0.5,1,0.3,13,2.8284271247461903,56.5,9.192388155425117
6,110,0.5,1,0.31,17,6.557438524302,61,14.300349646075091
6,110,0.5,1,0.32,22,7.810249675906654,80.33333333333333,17.03917055884274
6,110,0.5,1,0.33,18,NA,72,NA
6,110,0.5,1,0.35,21,NA,71,NA
6,110,0.5,1,0.36,23,NA,78,NA
6,110,0.5,1,0.37,33,12.12435565298214,98.33333333333333,14.224392195567912
6,110,0.5,1,0.38,21,NA,83,NA
6,110,0.5,1,0.39,25,NA,87,NA
6,110,0.5,1,0.4,16,NA,58,NA
6,110,0.5,1,0.41,21.333333333333332,6.429100507328637,79.33333333333333,21.548395145191982
6,110,0.5,1,0.42,17,1.7320508075688772,63,6.082762530298219
6,110,0.5,1,0.43,21.833333333333332,14.02022348847074,71.33333333333333,21.35103432311106
6,110,0.5,1,0.44,16.666666666666668,4.509249752822894,63,13.856406460551018
6,110,0.5,1,0.45,23,NA,78,NA
6,110,0.5,1,0.47,43,NA,105,NA
6,110,0.5,1,0.48,21.666666666666668,3.0550504633038935,84,2.6457513110645907
6,110,0.5,1,0.5,24,NA,87,NA
6,110,0.5,1,0.51,27,0,93.5,6.363961030678928
6,110,0.5,1,0.53,41.5,9.192388155425117,104,2.8284271247461903
6,110,0.5,1,0.57,18,NA,60,NA
6,110,0.5,1,0.58,17.75,3.8622100754188224,65.25,10.688779163215974
6,110,0.5,1,0.59,21,NA,71,NA
6,110,0.5,1,0.6,22.666666666666668,10.785793124908958,77.66666666666667,22.052966542697455
6,110,0.5,1,0.61,14,4.242640687119285,60.5,14.849242404917497
6,110,0.5,1,0.62,16,6.0553007081949835,61.75,17.461863207191456
6,110,0.5,1,0.63,24,4.242640687119285,86,4.242640687119285
6,110,0.5,1,0.64,21.5,3.5355339059327378,84.5,3.5355339059327378
6,110,0.5,1,0.65,29,NA,103,NA
6,110,0.5,1,0.67,27,NA,91,NA
6,110,0.7,0,0.12,13.571428571428571,1.7182493859684491,55.142857142857146,5.3363086938623105
6,110,0.7,0,0.14,18,0,66,8.48528137423857
6,110,0.7,0,0.15,21,NA,71,NA
6,110,0.7,0,0.16,21.666666666666668,2.0816659994661326,83.66666666666667,4.163331998932265
6,110,0.7,0,0.18,17.333333333333332,5.428320796219275,67,16.994116628998402
6,110,0.7,0,0.19,17.8,6.610597552415364,67,19.222382786741086
6,110,0.7,0,0.2,17.666666666666668,0.5773502691896257,67.33333333333333,6.429100507328637
6,110,0.7,0,0.21,26.5,0.7071067811865476,92.5,4.949747468305833
6,110,0.7,0,0.22,21,NA,71,NA
6,110,0.7,0,0.23,19,NA,82,NA
6,110,0.7,0,0.24,21,NA,87,NA
6,110,0.7,0,0.25,23,NA,78,NA
6,110,0.7,0,0.27,27,NA,86,NA
6,110,0.7,0,0.28,27,NA,96,NA
6,110,0.7,0,0.29,15,1.4142135623730951,56.5,2.1213203435596424
6,110,0.7,0,0.3,13,2.8284271247461903,56.5,9.192388155425117
6,110,0.7,0,0.31,14.25,2.6299556396765835,55,5.715476066494082
6,110,0.7,0,0.32,24,7.52772652709081,85.25,17.03672503740082
6,110,0.7,0,0.33,18,NA,72,NA
6,110,0.7,0,0.35,21,NA,71,NA
6,110,0.7,0,0.36,23,NA,78,NA
6,110,0.7,0,0.37,19,NA,82,NA
6,110,0.7,0,0.38,21,NA,83,NA
6,110,0.7,0,0.39,25,NA,87,NA
6,110,0.7,0,0.4,16,NA,58,NA
6,110,0.7,0,0.41,21.333333333333332,6.429100507328637,79.33333333333333,21.548395145191982
6,110,0.7,0,0.42,17,1.7320508075688772,63,6.082762530298219
6,110,0.7,0,0.43,16.6,6.348228099241551,64.8,15.801898620102586
6,110,0.7,0,0.44,22.5,12.233832869001711,74.25,25.184320518926057
6,110,0.7,0,0.45,23,NA,78,NA
6,110,0.7,0,0.48,21.666666666666668,3.0550504633038935,84,2.6457513110645907
6,110,0.7,0,0.5,24,NA,87,NA
6,110,0.7,0,0.51,27,0,93.5,6.363961030678928
6,110,0.7,0,0.53,41.5,9.192388155425117,103,1.4142135623730951
6,110,0.7,0,0.57,18,NA,60,NA
6,110,0.7,0,0.58,17.75,3.8622100754188224,65.25,10.688779163215974
6,110,0.7,0,0.59,21,NA,71,NA
6,110,0.7,0,0.6,22.666666666666668,10.785793124908958,77.66666666666667,22.052966542697455
6,110,0.7,0,0.61,14,4.242640687119285,60.5,14.849242404917497
6,110,0.7,0,0.62,16,6.0553007081949835,61.75,17.461863207191456
6,110,0.7,0,0.63,24,4.242640687119285,86,4.242640687119285
6,110,0.7,0,0.64,21.5,3.5355339059327378,84.5,3.5355339059327378
6,110,0.7,0,0.65,29,NA,103,NA
6,110,0.7,0,0.67,27,NA,91,NA
6,110,0.7,0,0.77,141,NA,108,NA
6,110,0.7,0.3,0.12,13.571428571428571,1.7182493859684491,55.142857142857146,5.3363086938623105
6,110,0.7,0.3,0.14,18,0,66,8.48528137423857
6,110,0.7,0.3,0.15,21,NA,71,NA
6,110,0.7,0.3,0.16,21.666666666666668,2.0816659994661326,83.66666666666667,4.163331998932265
6,110,0.7,0.3,0.18,16,4.847679857416329,63.4,16.133815419794537
6,110,0.7,0.3,0.19,16,6.0553007081949835,62.5,18.91207727000571
6,110,0.7,0.3,0.2,19.75,4.193248541803041,71,9.018499505645789
6,110,0.7,0.3,0.21,26,NA,89,NA
6,110,0.7,0.3,0.22,21,NA,71,NA
6,110,0.7,0.3,0.23,19,NA,82,NA
6,110,0.7,0.3,0.24,21,NA,87,NA
6,110,0.7,0.3,0.25,26.5,4.949747468305833,93,7.0710678118654755
6,110,0.7,0.3,0.27,27,NA,86,NA
6,110,0.7,0.3,0.28,27,NA,96,NA
6,110,0.7,0.3,0.29,15,1.4142135623730951,56.5,2.1213203435596424
6,110,0.7,0.3,0.3,13,2.8284271247461903,56.5,9.192388155425117
6,110,0.7,0.3,0.31,17,6.557438524302,61,14.300349646075091
6,110,0.7,0.3,0.32,22,7.810249675906654,80.33333333333333,17.03917055884274
6,110,0.7,0.3,0.33,18,NA,72,NA
6,110,0.7,0.3,0.35,21,NA,71,NA
6,110,0.7,0.3,0.36,23,NA,78,NA
6,110,0.7,0.3,0.37,29.5,14.849242404917497,95,18.384776310850235
6,110,0.7,0.3,0.38,21,NA,83,NA
6,110,0.7,0.3,0.39,25,NA,87,NA
6,110,0.7,0.3,0.4,16,NA,58,NA
6,110,0.7,0.3,0.41,21.333333333333332,6.429100507328637,79.33333333333333,21.548395145191982
6,110,0.7,0.3,0.42,17,1.7320508075688772,63,6.082762530298219
6,110,0.7,0.3,0.43,16.6,6.348228099241551,64.8,15.801898620102586
6,110,0.7,0.3,0.44,24.75,16.580611166861935,73.75,24.295061226512683
6,110,0.7,0.3,0.45,23,NA,78,NA
6,110,0.7,0.3,0.47,43,NA,105,NA
6,110,0.7,0.3,0.48,21.666666666666668,3.0550504633038935,84,2.6457513110645907
6,110,0.7,0.3,0.5,24,NA,87,NA
6,110,0.7,0.3,0.51,27,0,93.5,6.363961030678928
6,110,0.7,0.3,0.53,41.5,9.192388155425117,104,2.8284271247461903
6,110,0.7,0.3,0.57,18,NA,60,NA
6,110,0.7,0.3,0.58,17.75,3.8622100754188224,65.25,10.688779163215974
6,110,0.7,0.3,0.59,21,NA,71,NA
6,110,0.7,0.3,0.6,22.666666666666668,10.785793124908958,77.66666666666667,22.052966542697455
6,110,0.7,0.3,0.61,14,4.242640687119285,60.5,14.849242404917497
6,110,0.7,0.3,0.62,16,6.0553007081949835,61.75,17.461863207191456
6,110,0.7,0.3,0.63,24,4.242640687119285,86,4.242640687119285
6,110,0.7,0.3,0.64,21.5,3.5355339059327378,84.5,3.5355339059327378
6,110,0.7,0.3,0.65,29,NA,103,NA
6,110,0.7,0.3,0.67,27,NA,91,NA
6,110,0.7,0.5,0.12,13.571428571428571,1.7182493859684491,55.142857142857146,5.3363086938623105
6,110,0.7,0.5,0.14,18,0,66,8.48528137423857
6,110,0.7,0.5,0.15,21,NA,71,NA
6,110,0.7,0.5,0.16,21.666666666666668,2.0816659994661326,83.66666666666667,4.163331998932265
6,110,0.7,0.5,0.18,16,4.847679857416329,63.4,16.133815419794537
6,110,0.7,0.5,0.19,16,6.0553007081949835,62.5,18.91207727000571
6,110,0.7,0.5,0.2,19.75,4.193248541803041,71,9.018499505645789
6,110,0.7,0.5,0.21,26,NA,89,NA
6,110,0.7,0.5,0.22,21,NA,71,NA
6,110,0.7,0.5,0.23,19,NA,82,NA
6,110,0.7,0.5,0.24,21,NA,87,NA
6,110,0.7,0.5,0.25,26.5,4.949747468305833,93,7.0710678118654755
6,110,0.7,0.5,0.27,27,NA,86,NA
6,110,0.7,0.5,0.28,27,NA,96,NA
6,110,0.7,0.5,0.29,15,1.4142135623730951,56.5,2.1213203435596424
6,110,0.7,0.5,0.3,13,2.8284271247461903,56.5,9.192388155425117
6,110,0.7,0.5,0.31,17,6.557438524302,61,14.300349646075091
6,110,0.7,0.5,0.32,22,7.810249675906654,80.33333333333333,17.03917055884274
6,110,0.7,0.5,0.33,18,NA,72,NA
6,110,0.7,0.5,0.35,21,NA,71,NA
6,110,0.7,0.5,0.36,23,NA,78,NA
6,110,0.7,0.5,0.37,29.5,14.849242404917497,95,18.384776310850235
6,110,0.7,0.5,0.38,21,NA,83,NA
6,110,0.7,0.5,0.39,25,NA,87,NA
6,110,0.7,0.5,0.4,16,NA,58,NA
6,110,0.7,0.5,0.41,21.333333333333332,6.429100507328637,79.33333333333333,21.548395145191982
6,110,0.7,0.5,0.42,17,1.7320508075688772,63,6.082762530298219
6,110,0.7,0.5,0.43,16.6,6.348228099241551,64.8,15.801898620102586
6,110,0.7,0.5,0.44,24.75,16.580611166861935,73.75,24.295061226512683
6,110,0.7,0.5,0.45,23,NA,78,NA
6,110,0.7,0.5,0.47,43,NA,105,NA
6,110,0.7,0.5,0.48,21.666666666666668,3.0550504633038935,84,2.6457513110645907
6,110,0.7,0.5,0.5,24,NA,87,NA
6,110,0.7,0.5,0.51,27,0,93.5,6.363961030678928
6,110,0.7,0.5,0.53,41.5,9.192388155425117,104,2.8284271247461903
6,110,0.7,0.5,0.57,18,NA,60,NA
6,110,0.7,0.5,0.58,17.75,3.8622100754188224,65.25,10.688779163215974
6,110,0.7,0.5,0.59,21,NA,71,NA
6,110,0.7,0.5,0.6,22.666666666666668,10.785793124908958,77.66666666666667,22.052966542697455
6,110,0.7,0.5,0.61,14,4.242640687119285,60.5,14.849242404917497
6,110,0.7,0.5,0.62,16,6.0553007081949835,61.75,17.461863207191456
6,110,0.7,0.5,0.63,24,4.242640687119285,86,4.242640687119285
6,110,0.7,0.5,0.64,21.5,3.5355339059327378,84.5,3.5355339059327378
6,110,0.7,0.5,0.65,29,NA,103,NA
6,110,0.7,0.5,0.67,27,NA,91,NA
6,110,0.7,0.7,0.12,13.571428571428571,1.7182493859684491,55.142857142857146,5.3363086938623105
6,110,0.7,0.7,0.14,18,0,66,8.48528137423857
6,110,0.7,0.7,0.15,21,NA,71,NA
6,110,0.7,0.7,0.16,21.666666666666668,2.0816659994661326,83.66666666666667,4.163331998932265
6,110,0.7,0.7,0.18,16,4.847679857416329,63.4,16.133815419794537
6,110,0.7,0.7,0.19,16,6.0553007081949835,62.5,18.91207727000571
6,110,0.7,0.7,0.2,19.75,4.193248541803041,71,9.018499505645789
6,110,0.7,0.7,0.21,26,NA,89,NA
6,110,0.7,0.7,0.22,21,NA,71,NA
6,110,0.7,0.7,0.23,19,NA,82,NA
6,110,0.7,0.7,0.24,21,NA,87,NA
6,110,0.7,0.7,0.25,26.5,4.949747468305833,93,7.0710678118654755
6,110,0.7,0.7,0.27,27,NA,86,NA
6,110,0.7,0.7,0.28,27,NA,96,NA
6,110,0.7,0.7,0.29,15,1.4142135623730951,56.5,2.1213203435596424
6,110,0.7,0.7,0.3,13,2.8284271247461903,56.5,9.192388155425117
6,110,0.7,0.7,0.31,17,6.557438524302,61,14.300349646075091
6,110,0.7,0.7,0.32,22,7.810249675906654,80.33333333333333,17.03917055884274
6,110,0.7,0.7,0.33,18,NA,72,NA
6,110,0.7,0.7,0.35,21,NA,71,NA
6,110,0.7,0.7,0.36,23,NA,78,NA
6,110,0.7,0.7,0.37,29.5,14.849242404917497,95,18.384776310850235
6,110,0.7,0.7,0.38,21,NA,83,NA
6,110,0.7,0.7,0.39,25,NA,87,NA
6,110,0.7,0.7,0.4,16,NA,58,NA
6,110,0.7,0.7,0.41,21.333333333333332,6.429100507328637,79.33333333333333,21.548395145191982
6,110,0.7,0.7,0.42,17,1.7320508075688772,63,6.082762530298219
6,110,0.7,0.7,0.43,16.6,6.348228099241551,64.8,15.801898620102586
6,110,0.7,0.7,0.44,24.75,16.580611166861935,73.75,24.295061226512683
6,110,0.7,0.7,0.45,23,NA,78,NA
6,110,0.7,0.7,0.47,43,NA,105,NA
6,110,0.7,0.7,0.48,21.666666666666668,3.0550504633038935,84,2.6457513110645907
6,110,0.7,0.7,0.5,24,NA,87,NA
6,110,0.7,0.7,0.51,27,0,93.5,6.363961030678928
6,110,0.7,0.7,0.53,41.5,9.192388155425117,104,2.8284271247461903
6,110,0.7,0.7,0.57,18,NA,60,NA
6,110,0.7,0.7,0.58,17.75,3.8622100754188224,65.25,10.688779163215974
6,110,0.7,0.7,0.59,21,NA,71,NA
6,110,0.7,0.7,0.6,22.666666666666668,10.785793124908958,77.66666666666667,22.052966542697455
6,110,0.7,0.7,0.61,14,4.242640687119285,60.5,14.849242404917497
6,110,0.7,0.7,0.62,16,6.0553007081949835,61.75,17.461863207191456
6,110,0.7,0.7,0.63,24,4.242640687119285,86,4.242640687119285
6,110,0.7,0.7,0.64,21.5,3.5355339059327378,84.5,3.5355339059327378
6,110,0.7,0.7,0.65,29,NA,103,NA
6,110,0.7,0.7,0.67,27,NA,91,NA
6,110,0.7,1,0.12,13.571428571428571,1.7182493859684491,55.142857142857146,5.3363086938623105
6,110,0.7,1,0.14,18,0,66,8.48528137423857
6,110,0.7,1,0.15,21,NA,71,NA
6,110,0.7,1,0.16,21.666666666666668,2.0816659994661326,83.66666666666667,4.163331998932265
6,110,0.7,1,0.18,16,4.847679857416329,63.4,16.133815419794537
6,110,0.7,1,0.19,13,1,53.333333333333336,5.686240703077327
6,110,0.7,1,0.2,19.75,4.193248541803041,71,9.018499505645789
6,110,0.7,1,0.21,26,NA,89,NA
6,110,0.7,1,0.22,21,NA,71,NA
6,110,0.7,1,0.23,19,NA,82,NA
6,110,0.7,1,0.24,21,NA,87,NA
6,110,0.7,1,0.25,26.5,4.949747468305833,93,7.0710678118654755
6,110,0.7,1,0.27,27,NA,86,NA
6,110,0.7,1,0.28,27,NA,96,NA
6,110,0.7,1,0.29,15,1.4142135623730951,56.5,2.1213203435596424
6,110,0.7,1,0.3,13,2.8284271247461903,56.5,9.192388155425117
6,110,0.7,1,0.31,17,6.557438524302,61,14.300349646075091
6,110,0.7,1,0.32,22,7.810249675906654,80.33333333333333,17.03917055884274
6,110,0.7,1,0.33,18,NA,72,NA
6,110,0.7,1,0.35,21,NA,71,NA
6,110,0.7,1,0.36,23,NA,78,NA
6,110,0.7,1,0.37,33,12.12435565298214,98.33333333333333,14.224392195567912
6,110,0.7,1,0.38,21,NA,83,NA
6,110,0.7,1,0.39,25,NA,87,NA
6,110,0.7,1,0.4,16,NA,58,NA
6,110,0.7,1,0.41,21.333333333333332,6.429100507328637,79.33333333333333,21.548395145191982
6,110,0.7,1,0.42,17,1.7320508075688772,63,6.082762530298219
6,110,0.7,1,0.43,21.833333333333332,14.02022348847074,71.33333333333333,21.35103432311106
6,110,0.7,1,0.44,16.666666666666668,4.509249752822894,63,13.856406460551018
6,110,0.7,1,0.45,23,NA,78,NA
6,110,0.7,1,0.47,43,NA,105,NA
6,110,0.7,1,0.48,21.666666666666668,3.0550504633038935,84,2.6457513110645907
6,110,0.7,1,0.5,24,NA,87,NA
6,110,0.7,1,0.51,27,0,93.5,6.363961030678928
6,110,0.7,1,0.53,41.5,9.192388155425117,104,2.8284271247461903
6,110,0.7,1,0.57,18,NA,60,NA
6,110,0.7,1,0.58,17.75,3.8622100754188224,65.25,10.688779163215974
6,110,0.7,1,0.59,21,NA,71,NA
6,110,0.7,1,0.6,22.666666666666668,10.785793124908958,77.66666666666667,22.052966542697455
6,110,0.7,1,0.61,14,4.242640687119285,60.5,14.849242404917497
6,110,0.7,1,0.62,16,6.0553007081949835,61.75,17.461863207191456
6,110,0.7,1,0.63,24,4.242640687119285,86,4.242640687119285
6,110,0.7,1,0.64,21.5,3.5355339059327378,84.5,3.5355339059327378
6,110,0.7,1,0.65,29,NA,103,NA
6,110,0.7,1,0.67,27,NA,91,NA
6,110,1,0,0.12,13.571428571428571,1.7182493859684491,55.142857142857146,5.3363086938623105
6,110,1,0,0.14,18,0,66,8.48528137423857
6,110,1,0,0.15,21,NA,71,NA
6,110,1,0,0.16,21.666666666666668,2.0816659994661326,83.66666666666667,4.163331998932265
6,110,1,0,0.18,16,4.847679857416329,62.8,14.855975228843107
6,110,1,0,0.19,17.8,6.610597552415364,67,19.222382786741086
